NMI,Read Date/Time,kWh,kW,Kvarh,Kvar,kVA,PF,E1,E1F,Q1
64077279510,14.07.2015 19:15:00,14.470,57.880,10.600,42.400,71.749,0.807,14.470,14.470,10.600
64077279510,14.07.2015 19:30:00,10.520,42.080,8.910,35.640,55.145,0.763,10.520,10.520,8.910
64077279510,14.07.2015 19:45:00,10.520,42.080,8.910,35.640,55.145,0.763,10.520,10.520,8.910
64077279510,14.07.2015 20:00:00,11.215,44.860,7.055,28.220,52.998,0.846,11.215,11.215,7.055
64077279510,14.07.2015 20:15:00,11.215,44.860,7.055,28.220,52.998,0.846,11.215,11.215,7.055
64077279510,14.07.2015 20:30:00,11.650,46.600,7.520,30.080,55.465,0.840,11.650,11.650,7.520
64077279510,14.07.2015 20:45:00,11.650,46.600,7.520,30.080,55.465,0.840,11.650,11.650,7.520
64077279510,14.07.2015 21:00:00,9.895,39.580,8.350,33.400,51.789,0.764,9.895,9.895,8.350
64077279510,14.07.2015 21:15:00,9.895,39.580,8.350,33.400,51.789,0.764,9.895,9.895,8.350
64077279510,14.07.2015 21:30:00,7.545,30.180,6.450,25.800,39.705,0.760,7.545,7.545,6.450
64077279510,14.07.2015 21:45:00,7.545,30.180,6.450,25.800,39.705,0.760,7.545,7.545,6.450
64077279510,14.07.2015 22:00:00,11.935,47.740,7.450,29.800,56.277,0.848,11.935,11.935,7.450
64077279510,14.07.2015 22:15:00,11.935,47.740,7.450,29.800,56.277,0.848,11.935,11.935,7.450
64077279510,14.07.2015 22:30:00,13.210,52.840,8.560,34.240,62.964,0.839,13.210,13.210,8.560
64077279510,14.07.2015 22:45:00,13.210,52.840,8.560,34.240,62.964,0.839,13.210,13.210,8.560
64077279510,14.07.2015 23:00:00,12.960,51.840,9.775,39.100,64.932,0.798,12.960,12.960,9.775
64077279510,14.07.2015 23:15:00,12.960,51.840,9.775,39.100,64.932,0.798,12.960,12.960,9.775
64077279510,14.07.2015 23:30:00,9.360,37.440,8.105,32.420,49.526,0.756,9.360,9.360,8.105
64077279510,14.07.2015 23:45:00,9.360,37.440,8.105,32.420,49.526,0.756,9.360,9.360,8.105
64077279510,15.07.2015 00:00:00,9.495,37.980,5.145,20.580,43.197,0.879,9.495,9.495,5.145
64077279510,15.07.2015 00:15:00,9.495,37.980,5.145,20.580,43.197,0.879,9.495,9.495,5.145
64077279510,15.07.2015 00:30:00,11.130,44.520,7.935,31.740,54.676,0.814,11.130,11.130,7.935
64077279510,15.07.2015 00:45:00,11.130,44.520,7.935,31.740,54.676,0.814,11.130,11.130,7.935
64077279510,15.07.2015 01:00:00,8.790,35.160,7.730,30.920,46.822,0.751,8.790,8.790,7.730
64077279510,15.07.2015 01:15:00,8.790,35.160,7.730,30.920,46.822,0.751,8.790,8.790,7.730
64077279510,15.07.2015 01:30:00,8.385,33.540,7.505,30.020,45.013,0.745,8.385,8.385,7.505
64077279510,15.07.2015 01:45:00,8.385,33.540,7.505,30.020,45.013,0.745,8.385,8.385,7.505
64077279510,15.07.2015 02:00:00,10.650,42.600,6.670,26.680,50.265,0.848,10.650,10.650,6.670
64077279510,15.07.2015 02:15:00,10.650,42.600,6.670,26.680,50.265,0.848,10.650,10.650,6.670
64077279510,15.07.2015 02:30:00,13.905,55.620,9.575,38.300,67.531,0.824,13.905,13.905,9.575
64077279510,15.07.2015 02:45:00,13.905,55.620,9.575,38.300,67.531,0.824,13.905,13.905,9.575
64077279510,15.07.2015 03:00:00,12.410,49.640,9.670,38.680,62.931,0.789,12.410,12.410,9.670
64077279510,15.07.2015 03:15:00,12.410,49.640,9.670,38.680,62.931,0.789,12.410,12.410,9.670
64077279510,15.07.2015 03:30:00,10.050,40.200,8.745,34.980,53.288,0.754,10.050,10.050,8.745
64077279510,15.07.2015 03:45:00,10.050,40.200,8.745,34.980,53.288,0.754,10.050,10.050,8.745
64077279510,15.07.2015 04:00:00,9.295,37.180,5.920,23.680,44.081,0.843,9.295,9.295,5.920
64077279510,15.07.2015 04:15:00,9.295,37.180,5.920,23.680,44.081,0.843,9.295,9.295,5.920
64077279510,15.07.2015 04:30:00,6.370,25.480,2.880,11.520,27.963,0.911,6.370,6.370,2.880
64077279510,15.07.2015 04:45:00,6.370,25.480,2.880,11.520,27.963,0.911,6.370,6.370,2.880
64077279510,15.07.2015 05:00:00,6.310,25.240,2.615,10.460,27.322,0.924,6.310,6.310,2.615
64077279510,15.07.2015 05:15:00,6.310,25.240,2.615,10.460,27.322,0.924,6.310,6.310,2.615
64077279510,15.07.2015 05:30:00,5.960,23.840,2.170,8.680,25.371,0.940,5.960,5.960,2.170
64077279510,15.07.2015 05:45:00,5.960,23.840,2.170,8.680,25.371,0.940,5.960,5.960,2.170
64077279510,15.07.2015 06:00:00,6.575,26.300,2.350,9.400,27.929,0.942,6.575,6.575,2.350
64077279510,15.07.2015 06:15:00,6.575,26.300,2.350,9.400,27.929,0.942,6.575,6.575,2.350
64077279510,15.07.2015 06:30:00,6.815,27.260,2.375,9.500,28.868,0.944,6.815,6.815,2.375
64077279510,15.07.2015 06:45:00,6.815,27.260,2.375,9.500,28.868,0.944,6.815,6.815,2.375
64077279510,15.07.2015 07:00:00,9.385,37.540,4.910,19.640,42.367,0.886,9.385,9.385,4.910
64077279510,15.07.2015 07:15:00,9.385,37.540,4.910,19.640,42.367,0.886,9.385,9.385,4.910
64077279510,15.07.2015 07:30:00,22.610,90.440,13.690,54.760,105.726,0.855,22.610,22.610,13.690
64077279510,15.07.2015 07:45:00,22.610,90.440,13.690,54.760,105.726,0.855,22.610,22.610,13.690
64077279510,15.07.2015 08:00:00,24.950,99.800,12.840,51.360,112.240,0.889,24.950,24.950,12.840
64077279510,15.07.2015 08:15:00,24.950,99.800,12.840,51.360,112.240,0.889,24.950,24.950,12.840
64077279510,15.07.2015 08:30:00,16.895,67.580,9.730,38.920,77.986,0.867,16.895,16.895,9.730
64077279510,15.07.2015 08:45:00,16.895,67.580,9.730,38.920,77.986,0.867,16.895,16.895,9.730
64077279510,15.07.2015 09:00:00,13.465,53.860,7.250,29.000,61.171,0.880,13.465,13.465,7.250
64077279510,15.07.2015 09:15:00,13.465,53.860,7.250,29.000,61.171,0.880,13.465,13.465,7.250
64077279510,15.07.2015 09:30:00,12.470,49.880,7.255,29.020,57.708,0.864,12.470,12.470,7.255
64077279510,15.07.2015 09:45:00,12.470,49.880,7.255,29.020,57.708,0.864,12.470,12.470,7.255
64077279510,15.07.2015 10:00:00,14.745,58.980,7.945,31.780,66.997,0.880,14.745,14.745,7.945
64077279510,15.07.2015 10:15:00,14.745,58.980,7.945,31.780,66.997,0.880,14.745,14.745,7.945
64077279510,15.07.2015 10:30:00,12.490,49.960,7.080,28.320,57.428,0.870,12.490,12.490,7.080
64077279510,15.07.2015 10:45:00,12.490,49.960,7.080,28.320,57.428,0.870,12.490,12.490,7.080
64077279510,15.07.2015 11:00:00,11.410,45.640,6.855,27.420,53.243,0.857,11.410,11.410,6.855
64077279510,15.07.2015 11:15:00,11.410,45.640,6.855,27.420,53.243,0.857,11.410,11.410,6.855
64077279510,15.07.2015 11:30:00,12.160,48.640,7.295,29.180,56.721,0.858,12.160,12.160,7.295
64077279510,15.07.2015 11:45:00,12.160,48.640,7.295,29.180,56.721,0.858,12.160,12.160,7.295
64077279510,15.07.2015 12:00:00,21.015,84.060,10.170,40.680,93.386,0.900,21.015,21.015,10.170
64077279510,15.07.2015 12:15:00,21.015,84.060,10.170,40.680,93.386,0.900,21.015,21.015,10.170
64077279510,15.07.2015 12:30:00,19.730,78.920,10.855,43.420,90.076,0.876,19.730,19.730,10.855
64077279510,15.07.2015 12:45:00,19.730,78.920,10.855,43.420,90.076,0.876,19.730,19.730,10.855
64077279510,15.07.2015 13:00:00,20.695,82.780,12.270,49.080,96.236,0.860,20.695,20.695,12.270
64077279510,15.07.2015 13:15:00,20.695,82.780,12.270,49.080,96.236,0.860,20.695,20.695,12.270
64077279510,15.07.2015 13:30:00,20.880,83.520,12.240,48.960,96.813,0.863,20.880,20.880,12.240
64077279510,15.07.2015 13:45:00,20.880,83.520,12.240,48.960,96.813,0.863,20.880,20.880,12.240
64077279510,15.07.2015 14:00:00,18.175,72.700,8.760,35.040,80.704,0.901,18.175,18.175,8.760
64077279510,15.07.2015 14:15:00,18.175,72.700,8.760,35.040,80.704,0.901,18.175,18.175,8.760
64077279510,15.07.2015 14:30:00,23.400,93.600,11.665,46.660,104.585,0.895,23.400,23.400,11.665
64077279510,15.07.2015 14:45:00,23.400,93.600,11.665,46.660,104.585,0.895,23.400,23.400,11.665
64077279510,15.07.2015 15:00:00,22.600,90.400,11.705,46.820,101.805,0.888,22.600,22.600,11.705
64077279510,15.07.2015 15:15:00,22.600,90.400,11.705,46.820,101.805,0.888,22.600,22.600,11.705
64077279510,15.07.2015 15:30:00,18.810,75.240,11.440,45.760,88.063,0.854,18.810,18.810,11.440
64077279510,15.07.2015 15:45:00,18.810,75.240,11.440,45.760,88.063,0.854,18.810,18.810,11.440
64077279510,15.07.2015 16:00:00,17.145,68.580,8.095,32.380,75.840,0.904,17.145,17.145,8.095
64077279510,15.07.2015 16:15:00,17.145,68.580,8.095,32.380,75.840,0.904,17.145,17.145,8.095
64077279510,15.07.2015 16:30:00,17.630,70.520,9.830,39.320,80.741,0.873,17.630,17.630,9.830
64077279510,15.07.2015 16:45:00,17.630,70.520,9.830,39.320,80.741,0.873,17.630,17.630,9.830
64077279510,15.07.2015 17:00:00,14.450,57.800,9.425,37.700,69.008,0.838,14.450,14.450,9.425
64077279510,15.07.2015 17:15:00,14.450,57.800,9.425,37.700,69.008,0.838,14.450,14.450,9.425
64077279510,15.07.2015 17:30:00,12.430,49.720,8.040,32.160,59.214,0.840,12.430,12.430,8.040
64077279510,15.07.2015 17:45:00,12.430,49.720,8.040,32.160,59.214,0.840,12.430,12.430,8.040
64077279510,15.07.2015 18:00:00,14.790,59.160,7.815,31.260,66.911,0.884,14.790,14.790,7.815
64077279510,15.07.2015 18:15:00,14.790,59.160,7.815,31.260,66.911,0.884,14.790,14.790,7.815
64077279510,15.07.2015 18:30:00,17.510,70.040,9.890,39.560,80.440,0.871,17.510,17.510,9.890
64077279510,15.07.2015 18:45:00,17.510,70.040,9.890,39.560,80.440,0.871,17.510,17.510,9.890
64077279510,15.07.2015 19:00:00,15.360,61.440,9.945,39.780,73.194,0.839,15.360,15.360,9.945
64077279510,15.07.2015 19:15:00,15.360,61.440,9.945,39.780,73.194,0.839,15.360,15.360,9.945
64077279510,15.07.2015 19:30:00,12.970,51.880,9.385,37.540,64.037,0.810,12.970,12.970,9.385
64077279510,15.07.2015 19:45:00,12.970,51.880,9.385,37.540,64.037,0.810,12.970,12.970,9.385
64077279510,15.07.2015 20:00:00,12.690,50.760,5.695,22.780,55.637,0.912,12.690,12.690,5.695
64077279510,15.07.2015 20:15:00,12.690,50.760,5.695,22.780,55.637,0.912,12.690,12.690,5.695
64077279510,15.07.2015 20:30:00,12.095,48.380,8.640,34.560,59.456,0.814,12.095,12.095,8.640
64077279510,15.07.2015 20:45:00,12.095,48.380,8.640,34.560,59.456,0.814,12.095,12.095,8.640
64077279510,15.07.2015 21:00:00,9.920,39.680,7.970,31.880,50.900,0.780,9.920,9.920,7.970
64077279510,15.07.2015 21:15:00,9.920,39.680,7.970,31.880,50.900,0.780,9.920,9.920,7.970
64077279510,15.07.2015 21:30:00,10.050,40.200,7.935,31.740,51.220,0.785,10.050,10.050,7.935
64077279510,15.07.2015 21:45:00,10.050,40.200,7.935,31.740,51.220,0.785,10.050,10.050,7.935
64077279510,15.07.2015 22:00:00,11.330,45.320,6.840,27.360,52.938,0.856,11.330,11.330,6.840
64077279510,15.07.2015 22:15:00,11.330,45.320,6.840,27.360,52.938,0.856,11.330,11.330,6.840
64077279510,15.07.2015 22:30:00,14.935,59.740,9.585,38.340,70.985,0.842,14.935,14.935,9.585
64077279510,15.07.2015 22:45:00,14.935,59.740,9.585,38.340,70.985,0.842,14.935,14.935,9.585
64077279510,15.07.2015 23:00:00,13.230,52.920,9.695,38.780,65.608,0.807,13.230,13.230,9.695
64077279510,15.07.2015 23:15:00,13.230,52.920,9.695,38.780,65.608,0.807,13.230,13.230,9.695
64077279510,15.07.2015 23:30:00,10.575,42.300,8.840,35.360,55.133,0.767,10.575,10.575,8.840
64077279510,15.07.2015 23:45:00,10.575,42.300,8.840,35.360,55.133,0.767,10.575,10.575,8.840
64077279510,16.07.2015 00:00:00,12.270,49.080,6.495,25.980,55.532,0.884,12.270,12.270,6.495
64077279510,16.07.2015 00:15:00,12.270,49.080,6.495,25.980,55.532,0.884,12.270,12.270,6.495
64077279510,16.07.2015 00:30:00,10.990,43.960,8.050,32.200,54.491,0.807,10.990,10.990,8.050
64077279510,16.07.2015 00:45:00,10.990,43.960,8.050,32.200,54.491,0.807,10.990,10.990,8.050
64077279510,16.07.2015 01:00:00,8.850,35.400,7.535,30.140,46.493,0.761,8.850,8.850,7.535
64077279510,16.07.2015 01:15:00,8.850,35.400,7.535,30.140,46.493,0.761,8.850,8.850,7.535
64077279510,16.07.2015 01:30:00,9.560,38.240,7.790,31.160,49.328,0.775,9.560,9.560,7.790
64077279510,16.07.2015 01:45:00,9.560,38.240,7.790,31.160,49.328,0.775,9.560,9.560,7.790
64077279510,16.07.2015 02:00:00,11.890,47.560,7.530,30.120,56.295,0.845,11.890,11.890,7.530
64077279510,16.07.2015 02:15:00,11.890,47.560,7.530,30.120,56.295,0.845,11.890,11.890,7.530
64077279510,16.07.2015 02:30:00,13.950,55.800,8.910,35.640,66.211,0.843,13.950,13.950,8.910
64077279510,16.07.2015 02:45:00,13.950,55.800,8.910,35.640,66.211,0.843,13.950,13.950,8.910
64077279510,16.07.2015 03:00:00,13.040,52.160,9.785,39.140,65.212,0.800,13.040,13.040,9.785
64077279510,16.07.2015 03:15:00,13.040,52.160,9.785,39.140,65.212,0.800,13.040,13.040,9.785
64077279510,16.07.2015 03:30:00,11.310,45.240,8.960,35.840,57.716,0.784,11.310,11.310,8.960
64077279510,16.07.2015 03:45:00,11.310,45.240,8.960,35.840,57.716,0.784,11.310,11.310,8.960
64077279510,16.07.2015 04:00:00,11.850,47.400,6.295,25.180,53.673,0.883,11.850,11.850,6.295
64077279510,16.07.2015 04:15:00,11.850,47.400,6.295,25.180,53.673,0.883,11.850,11.850,6.295
64077279510,16.07.2015 04:30:00,6.650,26.600,2.840,11.360,28.924,0.920,6.650,6.650,2.840
64077279510,16.07.2015 04:45:00,6.650,26.600,2.840,11.360,28.924,0.920,6.650,6.650,2.840
64077279510,16.07.2015 05:00:00,6.625,26.500,2.695,10.780,28.609,0.926,6.625,6.625,2.695
64077279510,16.07.2015 05:15:00,6.625,26.500,2.695,10.780,28.609,0.926,6.625,6.625,2.695
64077279510,16.07.2015 05:30:00,6.250,25.000,2.615,10.460,27.100,0.923,6.250,6.250,2.615
64077279510,16.07.2015 05:45:00,6.250,25.000,2.615,10.460,27.100,0.923,6.250,6.250,2.615
64077279510,16.07.2015 06:00:00,6.960,27.840,2.720,10.880,29.890,0.931,6.960,6.960,2.720
64077279510,16.07.2015 06:15:00,6.960,27.840,2.720,10.880,29.890,0.931,6.960,6.960,2.720
64077279510,16.07.2015 06:30:00,7.890,31.560,2.750,11.000,33.422,0.944,7.890,7.890,2.750
64077279510,16.07.2015 06:45:00,7.890,31.560,2.750,11.000,33.422,0.944,7.890,7.890,2.750
64077279510,16.07.2015 07:00:00,7.870,31.480,2.815,11.260,33.433,0.942,7.870,7.870,2.815
64077279510,16.07.2015 07:15:00,7.870,31.480,2.815,11.260,33.433,0.942,7.870,7.870,2.815
64077279510,16.07.2015 07:30:00,11.375,45.500,5.785,23.140,51.046,0.891,11.375,11.375,5.785
64077279510,16.07.2015 07:45:00,11.375,45.500,5.785,23.140,51.046,0.891,11.375,11.375,5.785
64077279510,16.07.2015 08:00:00,22.870,91.480,11.505,46.020,102.403,0.893,22.870,22.870,11.505
64077279510,16.07.2015 08:15:00,22.870,91.480,11.505,46.020,102.403,0.893,22.870,22.870,11.505
64077279510,16.07.2015 08:30:00,24.030,96.120,13.905,55.620,111.052,0.866,24.030,24.030,13.905
64077279510,16.07.2015 08:45:00,24.030,96.120,13.905,55.620,111.052,0.866,24.030,24.030,13.905
64077279510,16.07.2015 09:00:00,19.600,78.400,12.000,48.000,91.927,0.853,19.600,19.600,12.000
64077279510,16.07.2015 09:15:00,19.600,78.400,12.000,48.000,91.927,0.853,19.600,19.600,12.000
64077279510,16.07.2015 09:30:00,16.010,64.040,9.070,36.280,73.603,0.870,16.010,16.010,9.070
64077279510,16.07.2015 09:45:00,16.010,64.040,9.070,36.280,73.603,0.870,16.010,16.010,9.070
64077279510,16.07.2015 10:00:00,17.945,71.780,8.985,35.940,80.275,0.894,17.945,17.945,8.985
64077279510,16.07.2015 10:15:00,17.945,71.780,8.985,35.940,80.275,0.894,17.945,17.945,8.985
64077279510,16.07.2015 10:30:00,16.120,64.480,9.655,38.620,75.161,0.858,16.120,16.120,9.655
64077279510,16.07.2015 10:45:00,16.120,64.480,9.655,38.620,75.161,0.858,16.120,16.120,9.655
64077279510,16.07.2015 11:00:00,13.150,52.600,8.280,33.120,62.159,0.846,13.150,13.150,8.280
64077279510,16.07.2015 11:15:00,13.150,52.600,8.280,33.120,62.159,0.846,13.150,13.150,8.280
64077279510,16.07.2015 11:30:00,13.730,54.920,8.465,33.860,64.519,0.851,13.730,13.730,8.465
64077279510,16.07.2015 11:45:00,13.730,54.920,8.465,33.860,64.519,0.851,13.730,13.730,8.465
64077279510,16.07.2015 12:00:00,16.330,65.320,8.135,32.540,72.976,0.895,16.330,16.330,8.135
64077279510,16.07.2015 12:15:00,16.330,65.320,8.135,32.540,72.976,0.895,16.330,16.330,8.135
64077279510,16.07.2015 12:30:00,17.840,71.360,10.600,42.400,83.006,0.860,17.840,17.840,10.600
64077279510,16.07.2015 12:45:00,17.840,71.360,10.600,42.400,83.006,0.860,17.840,17.840,10.600
64077279510,16.07.2015 13:00:00,17.930,71.720,11.270,45.080,84.711,0.847,17.930,17.930,11.270
64077279510,16.07.2015 13:15:00,17.930,71.720,11.270,45.080,84.711,0.847,17.930,17.930,11.270
64077279510,16.07.2015 13:30:00,19.880,79.520,11.990,47.960,92.863,0.856,19.880,19.880,11.990
64077279510,16.07.2015 13:45:00,19.880,79.520,11.990,47.960,92.863,0.856,19.880,19.880,11.990
64077279510,16.07.2015 14:00:00,21.665,86.660,11.310,45.240,97.758,0.886,21.665,21.665,11.310
64077279510,16.07.2015 14:15:00,21.665,86.660,11.310,45.240,97.758,0.886,21.665,21.665,11.310
64077279510,16.07.2015 14:30:00,24.200,96.800,11.270,45.080,106.782,0.907,24.200,24.200,11.270
64077279510,16.07.2015 14:45:00,24.200,96.800,11.270,45.080,106.782,0.907,24.200,24.200,11.270
64077279510,16.07.2015 15:00:00,21.930,87.720,11.145,44.580,98.398,0.891,21.930,21.930,11.145
64077279510,16.07.2015 15:15:00,21.930,87.720,11.145,44.580,98.398,0.891,21.930,21.930,11.145
64077279510,16.07.2015 15:30:00,19.415,77.660,11.270,45.080,89.796,0.865,19.415,19.415,11.270
64077279510,16.07.2015 15:45:00,19.415,77.660,11.270,45.080,89.796,0.865,19.415,19.415,11.270
64077279510,16.07.2015 16:00:00,18.135,72.540,7.480,29.920,78.468,0.924,18.135,18.135,7.480
64077279510,16.07.2015 16:15:00,18.135,72.540,7.480,29.920,78.468,0.924,18.135,18.135,7.480
64077279510,16.07.2015 16:30:00,18.560,74.240,10.790,43.160,85.874,0.865,18.560,18.560,10.790
64077279510,16.07.2015 16:45:00,18.560,74.240,10.790,43.160,85.874,0.865,18.560,18.560,10.790
64077279510,16.07.2015 17:00:00,13.720,54.880,9.065,36.260,65.777,0.834,13.720,13.720,9.065
64077279510,16.07.2015 17:15:00,13.720,54.880,9.065,36.260,65.777,0.834,13.720,13.720,9.065
64077279510,16.07.2015 17:30:00,13.760,55.040,8.705,34.820,65.129,0.845,13.760,13.760,8.705
64077279510,16.07.2015 17:45:00,13.760,55.040,8.705,34.820,65.129,0.845,13.760,13.760,8.705
64077279510,16.07.2015 18:00:00,13.610,54.440,7.625,30.500,62.402,0.872,13.610,13.610,7.625
64077279510,16.07.2015 18:15:00,13.610,54.440,7.625,30.500,62.402,0.872,13.610,13.610,7.625
64077279510,16.07.2015 18:30:00,16.890,67.560,9.630,38.520,77.770,0.869,16.890,16.890,9.630
64077279510,16.07.2015 18:45:00,16.890,67.560,9.630,38.520,77.770,0.869,16.890,16.890,9.630
64077279510,16.07.2015 19:00:00,13.990,55.960,10.210,40.840,69.278,0.808,13.990,13.990,10.210
64077279510,16.07.2015 19:15:00,13.990,55.960,10.210,40.840,69.278,0.808,13.990,13.990,10.210
64077279510,16.07.2015 19:30:00,11.490,45.960,9.210,36.840,58.903,0.780,11.490,11.490,9.210
64077279510,16.07.2015 19:45:00,11.490,45.960,9.210,36.840,58.903,0.780,11.490,11.490,9.210
64077279510,16.07.2015 20:00:00,12.305,49.220,5.950,23.800,54.672,0.900,12.305,12.305,5.950
64077279510,16.07.2015 20:15:00,12.305,49.220,5.950,23.800,54.672,0.900,12.305,12.305,5.950
64077279510,16.07.2015 20:30:00,12.015,48.060,9.610,38.440,61.542,0.781,12.015,12.015,9.610
64077279510,16.07.2015 20:45:00,12.015,48.060,9.610,38.440,61.542,0.781,12.015,12.015,9.610
64077279510,16.07.2015 21:00:00,9.025,36.100,7.630,30.520,47.272,0.764,9.025,9.025,7.630
64077279510,16.07.2015 21:15:00,9.025,36.100,7.630,30.520,47.272,0.764,9.025,9.025,7.630
64077279510,16.07.2015 21:30:00,9.400,37.600,7.185,28.740,47.326,0.794,9.400,9.400,7.185
64077279510,16.07.2015 21:45:00,9.400,37.600,7.185,28.740,47.326,0.794,9.400,9.400,7.185
64077279510,16.07.2015 22:00:00,10.650,42.600,6.840,27.360,50.629,0.841,10.650,10.650,6.840
64077279510,16.07.2015 22:15:00,10.650,42.600,6.840,27.360,50.629,0.841,10.650,10.650,6.840
64077279510,16.07.2015 22:30:00,14.510,58.040,9.130,36.520,68.574,0.846,14.510,14.510,9.130
64077279510,16.07.2015 22:45:00,14.510,58.040,9.130,36.520,68.574,0.846,14.510,14.510,9.130
64077279510,16.07.2015 23:00:00,13.015,52.060,9.865,39.460,65.325,0.797,13.015,13.015,9.865
64077279510,16.07.2015 23:15:00,13.015,52.060,9.865,39.460,65.325,0.797,13.015,13.015,9.865
64077279510,16.07.2015 23:30:00,10.335,41.340,8.210,32.840,52.796,0.783,10.335,10.335,8.210
64077279510,16.07.2015 23:45:00,10.335,41.340,8.210,32.840,52.796,0.783,10.335,10.335,8.210
64077279510,17.07.2015 00:00:00,12.610,50.440,6.230,24.920,56.260,0.897,12.610,12.610,6.230
64077279510,17.07.2015 00:15:00,12.610,50.440,6.230,24.920,56.260,0.897,12.610,12.610,6.230
64077279510,17.07.2015 00:30:00,12.170,48.680,9.970,39.880,62.930,0.774,12.170,12.170,9.970
64077279510,17.07.2015 00:45:00,12.170,48.680,9.970,39.880,62.930,0.774,12.170,12.170,9.970
64077279510,17.07.2015 01:00:00,13.040,52.160,10.010,40.040,65.756,0.793,13.040,13.040,10.010
64077279510,17.07.2015 01:15:00,13.040,52.160,10.010,40.040,65.756,0.793,13.040,13.040,10.010
64077279510,17.07.2015 01:30:00,12.550,50.200,8.920,35.680,61.588,0.815,12.550,12.550,8.920
64077279510,17.07.2015 01:45:00,12.550,50.200,8.920,35.680,61.588,0.815,12.550,12.550,8.920
64077279510,17.07.2015 02:00:00,15.250,61.000,9.610,38.440,72.102,0.846,15.250,15.250,9.610
64077279510,17.07.2015 02:15:00,15.250,61.000,9.610,38.440,72.102,0.846,15.250,15.250,9.610
64077279510,17.07.2015 02:30:00,17.790,71.160,10.760,43.040,83.164,0.856,17.790,17.790,10.760
64077279510,17.07.2015 02:45:00,17.790,71.160,10.760,43.040,83.164,0.856,17.790,17.790,10.760
64077279510,17.07.2015 03:00:00,16.640,66.560,11.750,47.000,81.481,0.817,16.640,16.640,11.750
64077279510,17.07.2015 03:15:00,16.640,66.560,11.750,47.000,81.481,0.817,16.640,16.640,11.750
64077279510,17.07.2015 03:30:00,13.385,53.540,9.750,39.000,66.238,0.808,13.385,13.385,9.750
64077279510,17.07.2015 03:45:00,13.385,53.540,9.750,39.000,66.238,0.808,13.385,13.385,9.750
64077279510,17.07.2015 04:00:00,13.905,55.620,6.105,24.420,60.745,0.916,13.905,13.905,6.105
64077279510,17.07.2015 04:15:00,13.905,55.620,6.105,24.420,60.745,0.916,13.905,13.905,6.105
64077279510,17.07.2015 04:30:00,7.065,28.260,3.815,15.260,32.117,0.880,7.065,7.065,3.815
64077279510,17.07.2015 04:45:00,7.065,28.260,3.815,15.260,32.117,0.880,7.065,7.065,3.815
64077279510,17.07.2015 05:00:00,5.465,21.860,1.840,7.360,23.066,0.948,5.465,5.465,1.840
64077279510,17.07.2015 05:15:00,5.465,21.860,1.840,7.360,23.066,0.948,5.465,5.465,1.840
64077279510,17.07.2015 05:30:00,6.935,27.740,2.865,11.460,30.014,0.924,6.935,6.935,2.865
64077279510,17.07.2015 05:45:00,6.935,27.740,2.865,11.460,30.014,0.924,6.935,6.935,2.865
64077279510,17.07.2015 06:00:00,7.225,28.900,2.650,10.600,30.783,0.939,7.225,7.225,2.650
64077279510,17.07.2015 06:15:00,7.225,28.900,2.650,10.600,30.783,0.939,7.225,7.225,2.650
64077279510,17.07.2015 06:30:00,6.890,27.560,2.385,9.540,29.164,0.945,6.890,6.890,2.385
64077279510,17.07.2015 06:45:00,6.890,27.560,2.385,9.540,29.164,0.945,6.890,6.890,2.385
64077279510,17.07.2015 07:00:00,6.520,26.080,2.200,8.800,27.525,0.948,6.520,6.520,2.200
64077279510,17.07.2015 07:15:00,6.520,26.080,2.200,8.800,27.525,0.948,6.520,6.520,2.200
64077279510,17.07.2015 07:30:00,17.290,69.160,9.290,37.160,78.511,0.881,17.290,17.290,9.290
64077279510,17.07.2015 07:45:00,17.290,69.160,9.290,37.160,78.511,0.881,17.290,17.290,9.290
64077279510,17.07.2015 08:00:00,26.055,104.220,12.600,50.400,115.767,0.900,26.055,26.055,12.600
64077279510,17.07.2015 08:15:00,26.055,104.220,12.600,50.400,115.767,0.900,26.055,26.055,12.600
64077279510,17.07.2015 08:30:00,24.230,96.920,13.570,54.280,111.085,0.872,24.230,24.230,13.570
64077279510,17.07.2015 08:45:00,24.230,96.920,13.570,54.280,111.085,0.872,24.230,24.230,13.570
64077279510,17.07.2015 09:00:00,18.240,72.960,11.070,44.280,85.346,0.855,18.240,18.240,11.070
64077279510,17.07.2015 09:15:00,18.240,72.960,11.070,44.280,85.346,0.855,18.240,18.240,11.070
64077279510,17.07.2015 09:30:00,17.950,71.800,9.760,39.040,81.727,0.879,17.950,17.950,9.760
64077279510,17.07.2015 09:45:00,17.950,71.800,9.760,39.040,81.727,0.879,17.950,17.950,9.760
64077279510,17.07.2015 10:00:00,18.270,73.080,9.490,37.960,82.351,0.887,18.270,18.270,9.490
64077279510,17.07.2015 10:15:00,18.270,73.080,9.490,37.960,82.351,0.887,18.270,18.270,9.490
64077279510,17.07.2015 10:30:00,18.800,75.200,10.730,42.920,86.586,0.868,18.800,18.800,10.730
64077279510,17.07.2015 10:45:00,18.800,75.200,10.730,42.920,86.586,0.868,18.800,18.800,10.730
64077279510,17.07.2015 11:00:00,14.975,59.900,9.330,37.320,70.575,0.849,14.975,14.975,9.330
64077279510,17.07.2015 11:15:00,14.975,59.900,9.330,37.320,70.575,0.849,14.975,14.975,9.330
64077279510,17.07.2015 11:30:00,17.905,71.620,10.450,41.800,82.926,0.864,17.905,17.905,10.450
